time,phasePid,sfCpuPct,sfWsMB,sfPrivMB,sfGpuPct,sfGpuMemMB,wvCount,wvCpuPct,wvWsMB,wvPrivMB,wvGpuPct,wvGpuMemMB
2026-07-19 12:53:53.500,40640,12.3,8280.9,9452.1,94.36,1469.9,0,0,0,0,0,0
2026-07-19 12:53:56.680,40640,16.67,8282.1,9454.5,94.13,1469.9,0,0,0,0,0,0
2026-07-19 12:53:59.774,40640,15.3,8285.8,9457.5,94.51,1469.9,0,0,0,0,0,0
2026-07-19 12:54:03.048,40640,17.67,8285.4,9457.6,94.64,1469.9,0,0,0,0,0,0
2026-07-19 12:54:06.195,40640,16.15,8285.6,9457.6,94.22,1469.9,0,0,0,0,0,0
2026-07-19 12:54:09.447,40640,16.65,8297.2,9468.2,94.94,1470.6,0,0,0,0,0,0
2026-07-19 12:54:12.547,40640,15.97,8295.9,9468.7,94.75,1470.6,0,0,0,0,0,0
2026-07-19 12:54:15.972,40640,14.01,8289.2,9460.1,94.37,1471.4,0,0,0,0,0,0
2026-07-19 12:54:19.190,40640,13.2,8308.7,9478.7,94.88,1472.2,0,0,0,0,0,0
2026-07-19 12:54:22.385,40640,13.7,8290.4,9461.5,94.81,1473,0,0,0,0,0,0
2026-07-19 12:54:25.475,40640,11.68,8297.2,9469.2,94.96,1473,0,0,0,0,0,0
2026-07-19 12:54:28.752,40640,11.4,8299.6,9463.7,94.7,1473,0,0,0,0,0,0
2026-07-19 12:54:31.929,40640,11.34,8323.9,9490.4,94.56,1473.9,0,0,0,0,0,0
2026-07-19 12:54:35.153,40640,9.77,8286.8,9463.3,94.87,1473.9,0,0,0,0,0,0
2026-07-19 12:54:38.274,40640,10,8271.7,9463,94.75,1473.9,0,0,0,0,0,0
2026-07-19 12:54:41.496,40640,10.03,8266.1,9463.1,94.55,1473.9,0,0,0,0,0,0
2026-07-19 12:54:44.532,40640,10.39,8247.6,9463.4,94.92,1473.9,0,0,0,0,0,0
2026-07-19 12:54:47.735,40640,9.77,8247.1,9463.1,94.35,1473.9,0,0,0,0,0,0
2026-07-19 12:54:50.850,40640,11.4,8246.7,9463.1,94.51,1473.9,0,0,0,0,0,0
2026-07-19 12:54:54.071,40640,10.93,8247.4,9463.3,94.13,1473.9,0,0,0,0,0,0
2026-07-19 12:54:57.165,40640,9.23,8264,9481.4,94.38,1473.9,0,0,0,0,0,0
2026-07-19 12:55:00.549,40640,10.1,8261.8,9479.2,94.6,1473.9,0,0,0,0,0,0
2026-07-19 12:55:03.704,40640,9.32,8261.8,9479.2,75.97,1475.9,0,0,0,0,0,0
2026-07-19 12:55:06.684,40640,10.27,8262,9480.7,84.74,1475.9,0,0,0,0,0,0
2026-07-19 12:55:10.003,40640,10.43,8261.8,9480.3,89.4,1475.9,0,0,0,0,0,0
2026-07-19 12:55:13.443,40640,9.44,8261.8,9480.3,0,1475.9,0,0,0,0,0,0
2026-07-19 12:55:16.372,40640,17.82,8264.4,9482.8,94.88,1477,0,0,0,0,0,0
2026-07-19 12:55:19.313,40640,3.12,8331.7,9555.6,0,0,0,0,0,0,0,0
# orphans_after_exit=0
