time,phasePid,sfCpuPct,sfWsMB,sfPrivMB,sfGpuPct,sfGpuMemMB,wvCount,wvCpuPct,wvWsMB,wvPrivMB,wvGpuPct,wvGpuMemMB
2026-07-19 11:27:23.404,22332,14.05,8111.6,9951.8,90.07,2044.2,7,0,360.8,205.8,0,0
2026-07-19 11:27:26.429,22332,13.78,8111.7,9951.8,94.34,2044.1,7,0.04,361.5,205.9,0,0
2026-07-19 11:27:29.360,22332,11.78,8111.7,9951.8,94.82,2044.2,7,0,361.4,205.8,0,0
2026-07-19 11:27:32.136,22332,14.77,8111.8,9952.8,95.3,2044.1,7,0,361.4,205.7,0,0
2026-07-19 11:27:35.001,22332,14.86,8098.5,9937.2,94.02,2044.1,7,0.02,361.4,205.7,0,0
2026-07-19 11:27:37.727,22332,18.27,8098.6,9937.2,95.22,2044.1,7,0,361.4,205.7,0,0
2026-07-19 11:27:41.092,22332,16.52,8098.6,9937.2,90.72,2044.1,7,0,361.1,205.3,0,0
2026-07-19 11:27:43.889,22332,18.68,8098.4,9936.9,93.86,2044.1,7,0,361.2,205.3,0,0
2026-07-19 11:27:46.886,22332,14.19,8098.5,9936.9,91.13,2044.1,7,0,361.2,205.3,0,0
2026-07-19 11:27:49.659,22332,9.7,8098.5,9937.8,94.9,2044.1,7,0,361.2,205.3,0,0
2026-07-19 11:27:52.535,22332,14.52,8098.6,9937.8,94.15,2044.1,7,0,361.2,205.4,0,0
2026-07-19 11:27:55.279,22332,18.95,8098.7,9937.8,94.32,2044.2,7,0,361.2,205.4,0,0
2026-07-19 11:27:58.135,22332,12.41,8098.7,9937.8,93.44,2044.1,7,0,361.2,205.4,0,0
2026-07-19 11:28:00.906,22332,17.59,8098.8,9937.8,93.2,2044.2,7,0,361.2,205.4,0,0
2026-07-19 11:28:03.762,22332,11.83,8098.9,9937.8,93.26,2044.1,7,0,361.2,205.3,0,0
2026-07-19 11:28:06.517,22332,15.17,8098.9,9937.8,93.41,2044.2,7,0,361.2,205.4,0,0
2026-07-19 11:28:09.386,22332,12.85,8099,9937.8,93.82,2044.1,7,0,361.2,205.4,0,0
2026-07-19 11:28:12.144,22332,18.73,8099,9937.8,93.33,2044.1,7,0.04,361.2,205.4,0,0
2026-07-19 11:28:14.980,22332,17.55,8099.1,9937.8,94.57,2044.1,7,0,361.2,205.4,0,0
2026-07-19 11:28:17.783,22332,17.62,8099.1,9937.8,94.37,2033,7,0.02,361.2,205.4,0,0
2026-07-19 11:28:20.613,22332,14.5,8186.5,10048.1,93.01,2033,7,0,361.2,205.4,0,0
2026-07-19 11:28:23.385,22332,13.72,8168.9,10009.3,92.88,2033.1,7,0,361.2,205.4,0,0
2026-07-19 11:28:26.221,22332,13.62,8169.4,10009.3,94.35,2033.1,7,0,361.3,205.3,0,0
2026-07-19 11:28:28.949,22332,13.87,8108.4,9948.2,93.37,2033,7,0,361.3,205.4,0,0
2026-07-19 11:28:31.817,22332,14.42,8108.5,9948.2,94.23,2033,7,0,361.3,205.4,0,0
2026-07-19 11:28:34.519,22332,14,8108.5,9948.2,94.43,2033.1,7,0,361.4,205.1,0,0
2026-07-19 11:28:37.355,22332,13.28,8108.6,9948.2,94.07,2033,7,0,361.4,205.1,0,0
2026-07-19 11:28:40.150,22332,12.94,8108.7,9948.2,94.08,2033.1,7,0,361.4,205.1,0,0
2026-07-19 11:28:42.991,22332,13.49,8105.1,9944.3,94.5,2033.1,7,0,361.4,205.1,0,0
2026-07-19 11:28:45.779,22332,14.22,8101.3,9944.3,93.17,2033.1,7,0,361.4,205.1,0,0
2026-07-19 11:28:48.682,22332,13.96,8101.3,9944.3,93,2033.1,7,0,361.3,205,0,0
2026-07-19 11:28:51.408,22332,13.77,8101.4,9944.3,93.9,2033,7,0,361.3,205,0,0
2026-07-19 11:28:54.288,22332,14.65,8101.4,9944.3,94.7,2033.1,7,0,361.3,205,0,0
2026-07-19 11:28:57.058,22332,16.31,8101.5,9944.3,92.36,2033,7,0,361.3,205,0,0
2026-07-19 11:28:59.974,22332,14.12,8101.5,9944.3,93.05,2033,7,0,361.3,205,0,0
2026-07-19 11:29:02.729,22332,14.29,8101.6,9944.4,94.49,2033,7,0,361.3,205,0,0
2026-07-19 11:29:05.584,22332,13.56,8101.7,9944.4,93.2,2033.1,7,0.02,361.3,205,0,0
2026-07-19 11:29:08.329,22332,13.84,8101.7,9944.5,93.24,2033.1,7,0,361.3,205,0,0
2026-07-19 11:29:11.179,22332,13.38,8101.7,9944.5,94.12,2033,7,0.02,361.3,205,0,0
2026-07-19 11:29:13.938,22332,12.62,8101.8,9944.5,94.41,2033.1,7,0,361.3,205,0,0
2026-07-19 11:29:16.787,22332,14.23,8101.8,9944.5,94.55,2033.1,7,0,361.3,205,0,0
2026-07-19 11:29:19.527,22332,14.06,8101.9,9944.5,94.73,2033.1,7,0,361.3,205,0,0
2026-07-19 11:29:22.366,22332,13.81,8101.9,9944.5,93.58,2033.1,7,0,361.3,205,0,0
2026-07-19 11:29:25.149,22332,12.79,8101.9,9944.5,86.87,2033,7,0,361.3,205,0,0
2026-07-19 11:29:28.014,22332,12.44,8101.9,9944.5,87.64,2033.1,7,0.02,361.3,205,0,0
2026-07-19 11:29:30.765,22332,11.98,8102,9944.5,87.7,2033,7,0,361.4,205,0,0
2026-07-19 11:29:33.598,22332,14.55,8102,9944.5,88.1,2033.8,7,0,361.4,205,0,0
2026-07-19 11:29:36.325,22332,12.19,8103.3,9945.6,87.75,2033.8,7,0,361.3,205,0,0
2026-07-19 11:29:39.144,22332,13.15,8103.3,9945.6,87.32,2033.8,7,0.02,361.3,205,0,0
2026-07-19 11:29:41.865,22332,12.2,8103.4,9945.6,87.32,2033.6,7,0.02,361.3,205,0,0
2026-07-19 11:29:44.819,22332,12.98,8103.4,9945.6,86.9,2033.8,7,0,361.3,205,0,0
2026-07-19 11:29:47.516,22332,13.49,8103.5,9945.6,87.44,2033.6,7,0,361.3,205,0,0
2026-07-19 11:29:50.314,22332,12.03,8104.6,9946.6,86.7,2033.8,7,0,361.3,205,0,0
2026-07-19 11:29:53.010,22332,12.55,8104.6,9946.6,87.42,2033.8,7,0,361.3,205,0,0
2026-07-19 11:29:55.783,22332,13.19,8104.6,9946.6,86.51,2033.8,7,0.04,361.7,205.3,0,0
2026-07-19 11:29:58.488,22332,14.41,8104.6,9946.6,87.34,2033.6,7,0,361.5,205.1,0,0
2026-07-19 11:30:01.295,22332,10.28,8094.9,9946.6,87.42,2033.6,7,0,361.5,205.1,0,0
2026-07-19 11:30:04.037,22332,9.61,8094.9,9946.6,87.14,2033.8,7,0,361.5,205.1,0,0
2026-07-19 11:30:06.819,22332,12.01,8076.5,9946.6,87.33,2033.8,7,0.05,361.5,205.1,0,0
2026-07-19 11:30:09.500,22332,13.4,8076.6,9946.6,87.2,2033.6,7,0,361.5,205.1,0,0
2026-07-19 11:30:12.264,22332,11.73,8076.6,9946.6,87.18,2033.8,7,0,361.5,205.1,0,0
2026-07-19 11:30:14.989,22332,13.65,8076.6,9946.6,87.61,2033.8,7,0,361.5,205.1,0,0
2026-07-19 11:30:17.777,22332,11.19,8076.6,9946.6,87.15,2033.8,7,0,361.5,205.1,0,0
2026-07-19 11:30:20.482,22332,13.66,8076.7,9946.6,87.42,2033.6,7,0,361.5,205.1,0,0
2026-07-19 11:30:23.281,22332,12.61,8076.7,9946.6,87.46,2033.8,7,0,361.5,205.1,0,0
2026-07-19 11:30:25.948,22332,13.11,8076.7,9946.6,87.35,2033.6,7,0,363.1,205.8,0,0
2026-07-19 11:30:28.717,22332,13.4,8076.7,9946.6,87.1,2033.6,7,0,363.2,205.9,0,0
2026-07-19 11:30:31.404,22332,12.47,8076.7,9946.7,87.72,2033.6,7,0,363.7,206.4,0,0
2026-07-19 11:30:34.210,22332,13.97,8076.7,9946.6,87.29,2033.6,7,0.02,363.4,206.1,0,0
2026-07-19 11:30:36.907,22332,12.91,8076.7,9946.6,87.11,2033.8,7,0,363.4,206.1,0,0
2026-07-19 11:30:39.728,22332,13.95,8076.7,9946.6,87.37,2033.8,7,0,363.4,206.1,0,0
2026-07-19 11:30:42.439,22332,12.79,8076.7,9946.6,87.17,2033.6,7,0,363.4,206.1,0,0
2026-07-19 11:30:45.219,22332,13.4,8076.7,9946.6,87.44,2033.6,7,0,363.4,206.1,0,0
2026-07-19 11:30:47.880,22332,11.27,8076.7,9946.6,87.03,2033.6,7,0.02,363.4,206.1,0,0
2026-07-19 11:30:50.693,22332,13.76,8076.7,9946.6,87.26,2033.8,7,0,363.4,206.1,0,0
2026-07-19 11:30:53.423,22332,10.77,8076.7,9946.6,86.42,2033.8,7,0,363.4,206.1,0,0
2026-07-19 11:30:56.208,22332,12.88,8069.6,9946.4,87.57,2033.6,7,0,363.4,206.1,0,0
2026-07-19 11:30:58.889,22332,16.12,8067.4,9946.4,87.1,2033.6,7,0,363.4,206.1,0,0
2026-07-19 11:31:01.679,22332,12.16,8067.4,9946.4,87.65,2033.8,7,0,363.4,206.1,0,0
2026-07-19 11:31:04.374,22332,16.59,8067.4,9946.4,87.7,2033.8,7,0,363.4,206.1,0,0
2026-07-19 11:31:07.174,22332,12.59,8067.4,9946.4,87.58,2033.8,7,0,363.4,206.1,0,0
2026-07-19 11:31:09.877,22332,12.96,8067.4,9946.4,87.53,2033.8,7,0,363.4,206.1,0,0
2026-07-19 11:31:12.653,22332,12.47,8067.4,9946.4,87.32,2033.8,7,0,363.4,206.1,0,0
2026-07-19 11:31:15.363,22332,13.33,8067.4,9946.4,86.93,2033.8,7,0,363.3,206.1,0,0
2026-07-19 11:31:18.168,22332,12.17,8067.4,9946.4,86.95,2033.8,7,0,363.3,206.1,0,0
2026-07-19 11:31:20.837,22332,13.63,8067.4,9946.4,87.36,2033.8,7,0,363.3,206.1,0,0
2026-07-19 11:31:24.057,22332,16.21,8067.5,9946.5,86.98,2033.8,7,0,363.3,206.1,0,0
2026-07-19 11:31:27.308,22332,15.92,8067.5,9946.5,87.01,2033.6,7,0,363.1,206.2,0,0
2026-07-19 11:31:30.107,22332,12.26,8067.5,9946.5,87.55,2033.6,7,0.02,363,206.2,0,0
2026-07-19 11:31:32.990,22332,13.38,8067.5,9946.5,87.27,2033.8,7,0,362.5,206.2,0,0
2026-07-19 11:31:35.997,22332,13.13,8067.5,9946.5,87.3,2033.6,7,0,362.3,206.2,0,0
2026-07-19 11:31:38.896,22332,12.33,8067.5,9946.5,87.6,2033.8,7,0,362.3,206.2,0,0
2026-07-19 11:31:41.890,22332,15.1,8067.5,9946.5,87.11,2033.6,7,0,362.1,206.2,0,0
2026-07-19 11:31:44.790,22332,12.58,8067.5,9946.5,87.1,2033.8,7,0,362,206.1,0,0
2026-07-19 11:31:47.827,22332,16.27,8067.5,9946.5,87.11,2033.6,7,0,362,206.1,0,0
2026-07-19 11:31:50.757,22332,14.11,8067.5,9946.5,86.96,2033.6,7,0,362,206.1,0,0
2026-07-19 11:31:53.764,22332,12.86,8067.5,9946.5,86.99,2033.8,7,0.02,362,206.1,0,0
2026-07-19 11:31:56.725,22332,14.35,8067.5,9946.5,87.32,2033.8,7,0,362,206.1,0,0
2026-07-19 11:31:59.777,22332,13.8,8067.5,9946.5,87.2,2033.6,7,0,362,206.1,0,0
2026-07-19 11:32:02.784,22332,14.23,8067.5,9946.5,87.15,2033.8,7,0,362,206.1,0,0
2026-07-19 11:32:05.930,22332,13.28,8067.5,9946.5,90.02,2033.8,7,0,362,206.1,0,0
2026-07-19 11:32:08.760,22332,14.93,8067.5,9946.5,94.35,2033.6,7,0,361.8,205.5,0,0
2026-07-19 11:32:11.653,22332,13.3,8067.5,9946.5,93.88,2033.6,7,0,361.7,205.5,0,0
2026-07-19 11:32:14.394,22332,13.52,8067.5,9946.6,0,2033.8,7,0,361.7,205.5,0,0
2026-07-19 11:32:17.233,22332,14.09,8067.5,9946.6,92.94,2112.4,7,0,361.7,205.5,0,0
2026-07-19 11:32:19.878,22332,7.94,8067.7,10050.4,88.31,2111,7,2.32,391.7,361.6,0,0
2026-07-19 11:32:22.604,22332,7,8069.8,10050.5,95.07,2130.5,7,1.87,394.8,362.6,0,0
2026-07-19 11:32:25.287,22332,9.52,8133.8,10028.9,93.31,2108.9,7,0.84,395.9,452.8,0,0
2026-07-19 11:32:28.138,22332,9.38,8197.8,10093.2,84.1,2111,7,1.32,396.1,450.9,0,0
2026-07-19 11:32:30.886,22332,6.04,8134.6,10008.3,87.8,2095,7,1.79,396,436.4,0,0
2026-07-19 11:32:33.867,22332,6.99,8114.6,9988.2,87.28,2095,7,2.18,395.3,426.4,0,0
2026-07-19 11:32:36.530,22332,6.18,8028.7,9884.6,87.85,2095,7,1.83,395.1,426.1,0,0
2026-07-19 11:32:39.339,22332,5.67,8028.7,9884.6,87.71,2095,7,2.14,395.1,426.1,0,0
2026-07-19 11:32:42.081,22332,5.2,8028.7,9884.5,87.27,2095,7,1.91,395.1,426.1,0,0
2026-07-19 11:32:44.863,22332,6.65,8028.7,9884.5,88.28,2095,7,1.98,395.1,426.1,0,0
2026-07-19 11:32:47.511,22332,6.86,8028.7,9884.5,88.2,2095,7,1.79,395.1,426.1,0,0
2026-07-19 11:32:50.245,22332,5.71,8028.7,9884.6,88.32,2095,7,1.96,395.1,426.1,0,0
2026-07-19 11:32:52.910,22332,6.36,8028.7,9884.6,86.39,2095,7,1.83,395.1,426.1,0,0
2026-07-19 11:32:55.639,22332,6.51,8028.7,9884.6,87.83,2095,7,1.74,395.1,426.1,0,0
2026-07-19 11:32:58.272,22332,5.58,8028.7,9884.6,88.42,2095,7,1.67,395,426,0,0
2026-07-19 11:33:01.027,22332,5.26,8028.7,9884.6,88.52,2095,7,2.02,395.2,426.2,0,0
2026-07-19 11:33:03.783,22332,6.11,8028.7,9884.5,88.6,2095,7,2.15,395.6,446.6,0,0
2026-07-19 11:33:06.649,22332,5.52,8028.7,9884.5,88.62,2095,7,2.18,394.7,442.7,0,0
2026-07-19 11:33:09.419,22332,6.28,8028.7,9884.5,88.04,2130.5,7,1.96,394.9,442.9,0,0
2026-07-19 11:33:12.359,22332,12.02,8092.6,9985.9,93.38,2108.9,7,0,394.8,442.7,0,0
2026-07-19 11:33:15.164,22332,6.06,8092.6,9985.9,88.31,2095,7,1.67,397.9,446,0,0
2026-07-19 11:33:18.090,22332,9.83,8092.6,9985.9,91.14,1524.2,7,0.7,397.7,446,0,0
2026-07-19 11:33:20.840,22332,2.52,8136.3,9522.1,5.54,1504.7,7,0,397.3,445.5,0,0
2026-07-19 11:33:23.752,22332,0.79,8135.6,9405.1,0,0,0,0,0,0,0,0
# orphans_after_exit=0
