time,phasePid,sfCpuPct,sfWsMB,sfPrivMB,sfGpuPct,sfGpuMemMB,wvCount,wvCpuPct,wvWsMB,wvPrivMB,wvGpuPct,wvGpuMemMB
2026-07-19 11:00:03.201,48540,24.29,9587.8,13781.5,97.09,4549.7,0,0,0,0,0,0
2026-07-19 11:00:07.217,48540,26.49,9591.4,13785.7,96.58,4549.7,0,0,0,0,0,0
2026-07-19 11:00:11.077,48540,24.35,9591.6,13785.7,96.01,4549.7,0,0,0,0,0,0
2026-07-19 11:00:14.930,48540,24.71,9588.2,13781.5,94.94,4549.7,0,0,0,0,0,0
2026-07-19 11:00:18.659,48540,26.07,9588.2,13781.5,97.91,4549.7,0,0,0,0,0,0
2026-07-19 11:00:22.546,48540,25.33,9588.3,13781.5,96.4,4549.7,0,0,0,0,0,0
2026-07-19 11:00:26.506,48540,25.45,9588.4,13781.5,97.86,4550.7,0,0,0,0,0,0
2026-07-19 11:00:30.634,48540,25.15,9588.4,13782.6,92.8,4550.7,0,0,0,0,0,0
2026-07-19 11:00:34.660,48540,24.54,9588.3,13782.5,90.82,4550.7,0,0,0,0,0,0
2026-07-19 11:00:38.839,48540,27.39,9588.2,13782.5,95.85,4550.7,0,0,0,0,0,0
2026-07-19 11:00:42.738,48540,25.39,9588.3,13782.6,93.37,4550.7,0,0,0,0,0,0
2026-07-19 11:00:46.769,48540,24.48,9588.5,13782.7,87.59,4550.7,0,0,0,0,0,0
2026-07-19 11:00:50.862,48540,25.78,9588.5,13782.8,90.06,4550.7,0,0,0,0,0,0
2026-07-19 11:00:54.788,48540,22.63,9588.6,13782.8,89.33,4550.7,0,0,0,0,0,0
2026-07-19 11:00:58.618,48540,25.23,9588.8,13782.9,89.91,4550.7,0,0,0,0,0,0
2026-07-19 11:01:02.615,48540,23.98,9588.8,13782.8,89.45,4550.7,0,0,0,0,0,0
2026-07-19 11:01:06.324,48540,24.57,9588.9,13782.8,89.87,4550.7,0,0,0,0,0,0
2026-07-19 11:01:10.467,48540,26.21,9589,13782.8,88.08,4550.7,0,0,0,0,0,0
2026-07-19 11:01:14.292,48540,24.81,9589,13783,89.47,4550.7,0,0,0,0,0,0
2026-07-19 11:01:18.399,48540,25.17,9589.1,13782.9,89.01,4550.7,0,0,0,0,0,0
2026-07-19 11:01:22.218,48540,27.67,9616.3,13811.2,89.18,4551.7,0,0,0,0,0,0
2026-07-19 11:01:26.294,48540,24.42,9645.6,13840.7,89.01,4551.7,0,0,0,0,0,0
2026-07-19 11:01:30.060,48540,25.09,9595.1,13789.4,87.07,4551.7,0,0,0,0,0,0
2026-07-19 11:01:34.335,48540,24.83,9608.2,13803.5,89.79,4551.7,0,0,0,0,0,0
2026-07-19 11:01:38.232,48540,24.64,9595,13789.2,89.02,4551.7,0,0,0,0,0,0
2026-07-19 11:01:42.937,48540,25.29,9595.4,13789.4,86.15,4551.7,0,0,0,0,0,0
2026-07-19 11:01:47.108,48540,24,9595.4,13789.4,87.82,4551.7,0,0,0,0,0,0
2026-07-19 11:01:51.446,48540,24.56,9597.2,13791.1,89.69,4551.7,0,0,0,0,0,0
2026-07-19 11:01:55.533,48540,25.8,9595.5,13789.3,89.89,4581.3,0,0,0,0,0,0
2026-07-19 11:01:59.716,48540,25.31,9595.6,13818.8,89.94,4581.3,0,0,0,0,0,0
2026-07-19 11:02:03.910,48540,23.72,9595.8,13819,87.47,4582.4,0,0,0,0,0,0
2026-07-19 11:02:08.186,48540,25.21,9595.9,13820.1,88.87,4582.4,0,0,0,0,0,0
2026-07-19 11:02:12.505,48540,25.28,9595.6,13819.8,91.99,4583.4,0,0,0,0,0,0
2026-07-19 11:02:16.410,48540,6.7,9596.1,13821.4,0,0,0,0,0,0,0,0
# orphans_after_exit=0
