time,phasePid,sfCpuPct,sfWsMB,sfPrivMB,sfGpuPct,sfGpuMemMB,wvCount,wvCpuPct,wvWsMB,wvPrivMB,wvGpuPct,wvGpuMemMB
2026-07-19 12:42:52.040,37064,8.45,8159.2,9288.1,76.55,1455.5,8,6.12,549.7,352.5,0,0
2026-07-19 12:42:55.343,37064,7.98,8159.2,9288.1,76.75,1455.5,8,6,549.5,349.2,0,0
2026-07-19 12:42:58.851,37064,9.2,8159.2,9288.1,76.08,1455.5,8,5.74,549.5,337.2,0,0
2026-07-19 12:43:02.110,37064,8.99,8159.2,9288.1,76.65,1455.5,8,6.18,549.6,337.2,0,0
2026-07-19 12:43:05.502,37064,8.03,8159.2,9288.1,76.7,1455.5,8,5.94,549.2,336.6,0,0
2026-07-19 12:43:08.721,37064,8.28,8159.2,9288.1,76.49,1455.5,8,6.32,567.8,361.8,0,0
2026-07-19 12:43:12.165,37064,8.75,8159.2,9288.1,85.67,1455.5,8,6.33,608.2,401.5,0,0
2026-07-19 12:43:15.533,37064,10.16,8159.2,9288.1,83.12,1455.5,8,7.24,606.7,403.9,0,0
2026-07-19 12:43:19.138,37064,9.58,8159.2,9288.1,85.55,1455.5,8,6.35,605.6,402.8,0,0
2026-07-19 12:43:22.442,37064,9.59,8159.2,9288.1,85.9,1455.5,8,6.84,607.4,404.8,0,0
2026-07-19 12:43:25.888,37064,9.21,8159.2,9288.1,85.6,1455.5,8,6.08,607.3,404.4,0,0
2026-07-19 12:43:29.191,37064,9.51,8159.2,9288.1,85.57,1455.5,8,5.86,607.2,415.1,0,0
2026-07-19 12:43:32.592,37064,8.79,8159.2,9288.1,86.46,1455.5,8,2.66,602.7,410.1,0,0
2026-07-19 12:43:35.886,37064,8.54,8159.2,9288.1,86.48,1455.5,8,2.91,602.8,410.2,0,0
2026-07-19 12:43:39.299,37064,8.7,8159.2,9288.1,86.36,1455.5,8,2.65,602.9,410.3,0,0
2026-07-19 12:43:42.505,37064,9.63,8159.2,9288.1,86.34,1455.5,8,2.79,602.4,409.7,0,0
2026-07-19 12:43:45.860,37064,9.17,8154.8,9288.1,86.13,1455.5,8,2.69,602.2,409.4,0,0
2026-07-19 12:43:49.125,37064,9.23,8137.9,9288.1,86.52,1455.5,8,2.59,601.3,408.3,0,0
2026-07-19 12:43:52.454,37064,8.82,8115.2,9288.1,89.41,1455.5,8,2.06,600.7,407.9,0,0
2026-07-19 12:43:55.631,37064,19.04,8105.9,9288.1,92.34,1455,8,0.83,583.1,407.7,0,0
2026-07-19 12:43:59.086,37064,19.9,8170.5,9356.9,94.93,1455,8,0.03,520.6,339.5,0,0
2026-07-19 12:44:02.109,37064,4.12,8165.6,9350.9,0,0,0,0,0,0,0,0
# orphans_after_exit=0
